-0.0222197, 0.0152364, 0.0285035, 0.0025606, 0.00469791, -0.00094225
-0.0378408, 0.0260431, 0.0410965, 0.00432747, 0.00782467, -0.00144607
-0.0286165, 0.0149718, 0.023956, 0.00255686, 0.00559821, -0.000849857
-0.0308616, 0.0177332, 0.0421196, 0.00306889, 0.00663951, -0.00105824
-0.0355951, 0.0252687, 0.0238892, 0.00429, 0.00675733, -0.00138815
